dataset,group,queryName,method,actual,estimated,relativeError,qError,fitTimeMs,inferTotalMs,inferPerQueryUs,throughputQps,heapDeltaBytes
synthetic_D2,wide,synthetic_D2_wide_184,GlobalEquiWidthHistogram,5992.0,5730.3910,0.043660,1.045653,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_185,GlobalEquiWidthHistogram,6226.0,6191.1937,0.005590,1.005622,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_186,GlobalEquiWidthHistogram,5794.0,6128.8916,0.057800,1.057800,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_187,GlobalEquiWidthHistogram,5051.0,5070.4564,0.003852,1.003852,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_188,GlobalEquiWidthHistogram,7222.0,7129.3537,0.012828,1.012995,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_189,GlobalEquiWidthHistogram,5094.0,4252.2755,0.165238,1.197947,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_190,GlobalEquiWidthHistogram,5069.0,4217.7045,0.167942,1.201839,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_191,GlobalEquiWidthHistogram,5465.0,4427.4754,0.189849,1.234338,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_192,GlobalEquiWidthHistogram,7950.0,7748.3446,0.025365,1.026026,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_193,GlobalEquiWidthHistogram,5873.0,5660.9353,0.036108,1.037461,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_194,GlobalEquiWidthHistogram,5257.0,4043.9797,0.230744,1.299957,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_195,GlobalEquiWidthHistogram,7825.0,7666.6033,0.020242,1.020661,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_196,GlobalEquiWidthHistogram,6818.0,6116.8017,0.102845,1.114635,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_197,GlobalEquiWidthHistogram,5623.0,4493.4089,0.200888,1.251388,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_198,GlobalEquiWidthHistogram,5468.0,4937.4196,0.097034,1.107461,3.977,1.887,3.145,317987.436,2192
synthetic_D2,wide,synthetic_D2_wide_199,GlobalEquiWidthHistogram,5270.0,5119.3714,0.028582,1.029423,3.977,1.887,3.145,317987.436,2192
synthetic_D2,narrow,synthetic_D2_narrow_0,GlobalEquiDepthHistogram,478.0,172.1457,0.639863,2.776717,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_1,GlobalEquiDepthHistogram,214.0,371.7743,0.737263,1.737263,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_2,GlobalEquiDepthHistogram,456.0,929.6112,1.038621,2.038621,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_3,GlobalEquiDepthHistogram,1504.0,1282.8372,0.147050,1.172401,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_4,GlobalEquiDepthHistogram,816.0,965.0949,0.182714,1.182714,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_5,GlobalEquiDepthHistogram,476.0,698.2031,0.466813,1.466813,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_6,GlobalEquiDepthHistogram,973.0,962.3793,0.010915,1.011036,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_7,GlobalEquiDepthHistogram,1982.0,1437.9819,0.274479,1.378321,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_8,GlobalEquiDepthHistogram,1968.0,1484.3646,0.245750,1.325820,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_9,GlobalEquiDepthHistogram,1647.0,979.3252,0.405388,1.681770,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_10,GlobalEquiDepthHistogram,1346.0,1464.4786,0.088023,1.088023,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_11,GlobalEquiDepthHistogram,1115.0,744.7010,0.332107,1.497245,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_12,GlobalEquiDepthHistogram,1882.0,1293.4761,0.312712,1.454994,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_13,GlobalEquiDepthHistogram,2395.0,1625.8008,0.321169,1.473120,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_14,GlobalEquiDepthHistogram,1504.0,653.6034,0.565423,2.301090,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_15,GlobalEquiDepthHistogram,1824.0,1127.2654,0.381982,1.618075,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_16,GlobalEquiDepthHistogram,1442.0,909.7275,0.369121,1.585090,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_17,GlobalEquiDepthHistogram,1456.0,562.9546,0.613355,2.586354,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_18,GlobalEquiDepthHistogram,1142.0,1401.2408,0.227006,1.227006,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_19,GlobalEquiDepthHistogram,985.0,985.4558,0.000463,1.000463,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_20,GlobalEquiDepthHistogram,2167.0,1909.0442,0.119038,1.135123,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_21,GlobalEquiDepthHistogram,985.0,977.2548,0.007863,1.007925,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_22,GlobalEquiDepthHistogram,111.0,459.9382,3.143587,4.143587,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_23,GlobalEquiDepthHistogram,1721.0,840.1652,0.511816,2.048407,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_24,GlobalEquiDepthHistogram,1736.0,1226.0037,0.293777,1.415983,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_25,GlobalEquiDepthHistogram,1542.0,1240.8015,0.195330,1.242745,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_26,GlobalEquiDepthHistogram,1234.0,1008.6098,0.182650,1.223466,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_27,GlobalEquiDepthHistogram,2166.0,1636.0118,0.244685,1.323951,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_28,GlobalEquiDepthHistogram,1903.0,1491.0123,0.216494,1.276314,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_29,GlobalEquiDepthHistogram,1051.0,1071.9252,0.019910,1.019910,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_30,GlobalEquiDepthHistogram,2230.0,1916.0152,0.140800,1.163874,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_31,GlobalEquiDepthHistogram,1918.0,799.9131,0.582944,2.397761,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_32,GlobalEquiDepthHistogram,1829.0,1608.9002,0.120339,1.136801,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_33,GlobalEquiDepthHistogram,1492.0,641.7567,0.569868,2.324869,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_34,GlobalEquiDepthHistogram,1550.0,1369.5388,0.116427,1.131768,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_35,GlobalEquiDepthHistogram,1898.0,1162.3256,0.387605,1.632933,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_36,GlobalEquiDepthHistogram,898.0,94.8180,0.894412,9.470776,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_37,GlobalEquiDepthHistogram,1697.0,639.6561,0.623067,2.652988,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_38,GlobalEquiDepthHistogram,1773.0,1192.3606,0.327490,1.486966,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_39,GlobalEquiDepthHistogram,1597.0,906.5214,0.432360,1.761679,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_40,GlobalEquiDepthHistogram,2219.0,1730.2082,0.220276,1.282505,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_41,GlobalEquiDepthHistogram,773.0,849.0080,0.098329,1.098329,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_42,GlobalEquiDepthHistogram,277.0,339.7825,0.226652,1.226652,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_43,GlobalEquiDepthHistogram,1249.0,1018.2255,0.184767,1.226644,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_44,GlobalEquiDepthHistogram,1728.0,941.8360,0.454956,1.834714,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_45,GlobalEquiDepthHistogram,2359.0,1546.1681,0.344566,1.525707,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_46,GlobalEquiDepthHistogram,1079.0,1515.7726,0.404794,1.404794,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_47,GlobalEquiDepthHistogram,1643.0,745.8298,0.546056,2.202915,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_48,GlobalEquiDepthHistogram,868.0,881.8673,0.015976,1.015976,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_49,GlobalEquiDepthHistogram,1896.0,1515.4017,0.200737,1.251153,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_50,GlobalEquiDepthHistogram,1808.0,1341.8739,0.257813,1.347370,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_51,GlobalEquiDepthHistogram,2075.0,2053.2422,0.010486,1.010597,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_52,GlobalEquiDepthHistogram,1447.0,486.8015,0.663579,2.972464,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_53,GlobalEquiDepthHistogram,1872.0,878.1737,0.530890,2.131697,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_54,GlobalEquiDepthHistogram,2030.0,1601.2859,0.211189,1.267731,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_55,GlobalEquiDepthHistogram,1016.0,1216.6582,0.197498,1.197498,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_56,GlobalEquiDepthHistogram,2199.0,1902.7226,0.134733,1.155712,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_57,GlobalEquiDepthHistogram,1351.0,1086.3568,0.195887,1.243606,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_58,GlobalEquiDepthHistogram,2304.0,2175.4741,0.055784,1.059079,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_59,GlobalEquiDepthHistogram,845.0,602.4486,0.287043,1.402609,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_60,GlobalEquiDepthHistogram,934.0,143.4649,0.846397,6.510304,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_61,GlobalEquiDepthHistogram,888.0,1216.4280,0.369851,1.369851,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_62,GlobalEquiDepthHistogram,526.0,215.9325,0.589482,2.435946,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_63,GlobalEquiDepthHistogram,1486.0,676.4065,0.544814,2.196904,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_64,GlobalEquiDepthHistogram,1995.0,1278.3570,0.359220,1.560597,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_65,GlobalEquiDepthHistogram,555.0,244.7982,0.558922,2.267173,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_66,GlobalEquiDepthHistogram,2132.0,1699.9654,0.202643,1.254143,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_67,GlobalEquiDepthHistogram,2152.0,1747.6488,0.187896,1.231369,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_68,GlobalEquiDepthHistogram,487.0,232.3792,0.522835,2.095713,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_69,GlobalEquiDepthHistogram,1532.0,819.1088,0.465334,1.870325,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_70,GlobalEquiDepthHistogram,894.0,535.0986,0.401456,1.670720,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_71,GlobalEquiDepthHistogram,1639.0,1706.1151,0.040949,1.040949,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_72,GlobalEquiDepthHistogram,567.0,514.7328,0.092182,1.101542,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_73,GlobalEquiDepthHistogram,2100.0,1436.1734,0.316108,1.462219,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_74,GlobalEquiDepthHistogram,695.0,1000.8491,0.440071,1.440071,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_75,GlobalEquiDepthHistogram,1413.0,862.4277,0.389648,1.638398,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_76,GlobalEquiDepthHistogram,972.0,511.1626,0.474113,1.901548,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_77,GlobalEquiDepthHistogram,2188.0,2053.2100,0.061604,1.065648,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_78,GlobalEquiDepthHistogram,2133.0,1542.1786,0.276991,1.383108,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_79,GlobalEquiDepthHistogram,2378.0,2218.9359,0.066890,1.071685,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_80,GlobalEquiDepthHistogram,792.0,596.4284,0.246934,1.327904,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_81,GlobalEquiDepthHistogram,1315.0,1074.4953,0.182893,1.223830,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_82,GlobalEquiDepthHistogram,235.0,272.2126,0.158352,1.158352,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_83,GlobalEquiDepthHistogram,2288.0,2218.2209,0.030498,1.031457,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_84,GlobalEquiDepthHistogram,1545.0,1977.6707,0.280046,1.280046,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_85,GlobalEquiDepthHistogram,2007.0,1359.3972,0.322672,1.476390,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_86,GlobalEquiDepthHistogram,1300.0,1462.9298,0.125331,1.125331,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_87,GlobalEquiDepthHistogram,2196.0,1484.5518,0.323975,1.479234,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_88,GlobalEquiDepthHistogram,1849.0,1202.3134,0.349749,1.537869,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_89,GlobalEquiDepthHistogram,2235.0,1939.4635,0.132231,1.152381,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_90,GlobalEquiDepthHistogram,2132.0,1732.4330,0.187414,1.230639,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_91,GlobalEquiDepthHistogram,2278.0,2104.9271,0.075976,1.082223,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_92,GlobalEquiDepthHistogram,2296.0,1906.8334,0.169498,1.204091,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_93,GlobalEquiDepthHistogram,877.0,646.3739,0.262972,1.356800,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_94,GlobalEquiDepthHistogram,1550.0,1183.6236,0.236372,1.309538,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_95,GlobalEquiDepthHistogram,460.0,204.6753,0.555054,2.247462,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_96,GlobalEquiDepthHistogram,2091.0,1425.4488,0.318293,1.466906,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_97,GlobalEquiDepthHistogram,1736.0,1344.7386,0.225381,1.290957,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_98,GlobalEquiDepthHistogram,660.0,141.0849,0.786235,4.678035,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_99,GlobalEquiDepthHistogram,2056.0,1695.1166,0.175527,1.212896,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_100,GlobalEquiDepthHistogram,1739.0,1466.3850,0.156765,1.185910,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_101,GlobalEquiDepthHistogram,1531.0,1842.8669,0.203701,1.203701,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_102,GlobalEquiDepthHistogram,2265.0,1517.8454,0.329870,1.492247,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_103,GlobalEquiDepthHistogram,1286.0,674.4767,0.475524,1.906663,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_104,GlobalEquiDepthHistogram,1601.0,1443.0278,0.098671,1.109473,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_105,GlobalEquiDepthHistogram,2307.0,2327.3694,0.008829,1.008829,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_106,GlobalEquiDepthHistogram,1355.0,421.9248,0.688616,3.211473,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_107,GlobalEquiDepthHistogram,1647.0,923.7475,0.439133,1.782955,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_108,GlobalEquiDepthHistogram,1494.0,1327.4027,0.111511,1.125506,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_109,GlobalEquiDepthHistogram,1388.0,1286.9825,0.072779,1.078492,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_110,GlobalEquiDepthHistogram,1326.0,407.2731,0.692856,3.255801,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_111,GlobalEquiDepthHistogram,545.0,422.2742,0.225185,1.290630,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_112,GlobalEquiDepthHistogram,1337.0,732.1942,0.452360,1.826018,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_113,GlobalEquiDepthHistogram,1918.0,1305.6327,0.319274,1.469020,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_114,GlobalEquiDepthHistogram,1663.0,749.6460,0.549221,2.218380,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_115,GlobalEquiDepthHistogram,745.0,478.7006,0.357449,1.556296,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_116,GlobalEquiDepthHistogram,1064.0,179.4145,0.831377,5.930401,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_117,GlobalEquiDepthHistogram,2178.0,1502.6586,0.310074,1.449431,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_118,GlobalEquiDepthHistogram,2388.0,2037.3360,0.146844,1.172119,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_119,GlobalEquiDepthHistogram,2001.0,1217.0646,0.391772,1.644120,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_120,GlobalEquiDepthHistogram,2009.0,1730.1579,0.138796,1.161166,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_121,GlobalEquiDepthHistogram,1126.0,840.4675,0.253581,1.339731,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_122,GlobalEquiDepthHistogram,2054.0,1527.2798,0.256436,1.344875,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_123,GlobalEquiDepthHistogram,2325.0,1609.0600,0.307931,1.444943,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_124,GlobalEquiDepthHistogram,1254.0,837.2372,0.332347,1.497783,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_125,GlobalEquiDepthHistogram,1843.0,1938.4636,0.051798,1.051798,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_126,GlobalEquiDepthHistogram,472.0,583.0090,0.235189,1.235189,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_127,GlobalEquiDepthHistogram,1385.0,1129.1358,0.184739,1.226602,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_128,GlobalEquiDepthHistogram,631.0,150.1967,0.761970,4.201157,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_129,GlobalEquiDepthHistogram,1613.0,494.5846,0.693376,3.261323,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_130,GlobalEquiDepthHistogram,1805.0,1352.2565,0.250827,1.334806,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_131,GlobalEquiDepthHistogram,1322.0,334.4145,0.747039,3.953178,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_132,GlobalEquiDepthHistogram,2112.0,1568.7019,0.257243,1.346336,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_133,GlobalEquiDepthHistogram,1931.0,1524.8222,0.210346,1.266377,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_134,GlobalEquiDepthHistogram,1755.0,1616.9610,0.078655,1.085369,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_135,GlobalEquiDepthHistogram,2074.0,1457.0950,0.297447,1.423380,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_136,GlobalEquiDepthHistogram,2275.0,2016.4632,0.113643,1.128213,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_137,GlobalEquiDepthHistogram,1061.0,935.7545,0.118045,1.133844,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_138,GlobalEquiDepthHistogram,851.0,611.6738,0.281229,1.391264,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_139,GlobalEquiDepthHistogram,1470.0,1328.6896,0.096130,1.106353,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_140,GlobalEquiDepthHistogram,1096.0,792.7933,0.276648,1.382454,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_141,GlobalEquiDepthHistogram,1871.0,1022.2355,0.453642,1.830302,20.825,0.618,1.029,971469.558,1832
synthetic_D2,narrow,synthetic_D2_narrow_142,GlobalEquiDepthHistogram,1737.0,463.4792,0.733173,3.747741,20.825,0.618,1.029,971469.558,1832
